E [keV], sigma [10^22 cm^-2]
 2.885     0.165190
 2.895     0.163559
 2.905     0.161952
 2.915     0.160366
 2.925     0.158801
 2.935     0.157257
 2.945     0.155733
 2.955     0.154231
 2.965     0.152748
 2.975     0.151285
 2.985     0.149840
 2.995     0.148412
 3.005     0.147003
 3.015     0.145615
 3.025     0.144242
 3.035     0.142890
 3.045     0.141554
 3.055     0.140231
 3.065     0.138930
 3.075     0.137642
 3.085     0.136369
 3.095     0.135117
 3.105     0.133879
 3.115     0.132654
 3.125     0.131447
 3.135     0.130255
 3.145     0.129074
 3.155     0.127910
 3.165     0.126762
 3.175     0.125626
 3.185     0.124504
 3.195     0.123397
 3.205     0.122300
 3.215     0.124079
 3.225     0.122985
 3.235     0.121902
 3.245     0.120833
 3.255     0.119776
 3.265     0.118734
 3.275     0.117702
 3.285     0.116684
 3.295     0.115677
 3.305     0.114683
 3.315     0.113699
 3.325     0.112726
 3.335     0.111764
 3.345     0.110817
 3.355     0.109878
 3.365     0.108949
 3.375     0.108033
 3.385     0.107126
 3.395     0.106231
 3.405     0.105346
 3.415     0.104469
 3.425     0.103603
 3.435     0.102747
 3.445     0.101901
 3.455     0.101064
 3.465     0.100237
 3.475    0.0994186
 3.485    0.0986099
 3.495    0.0978087
 3.505    0.0970169
 3.515    0.0962355
 3.525    0.0954598
 3.535    0.0946956
 3.545    0.0939385
 3.555    0.0931898
 3.565    0.0924479
 3.575    0.0917153
 3.585    0.0909914
 3.595    0.0902744
 3.605    0.0895647
 3.615    0.0888639
 3.625    0.0881690
 3.635    0.0874820
 3.645    0.0868038
 3.655    0.0861306
 3.665    0.0854655
 3.675    0.0848078
 3.685    0.0841571
 3.695    0.0835119
 3.705    0.0828747
 3.715    0.0822443
 3.725    0.0816193
 3.735    0.0810013
 3.745    0.0803897
 3.755    0.0797847
 3.765    0.0791855
 3.775    0.0785916
 3.785    0.0780058
 3.795    0.0774237
 3.805    0.0768498
 3.815    0.0762807
 3.825    0.0757175
 3.835    0.0751601
 3.845    0.0746079
 3.855    0.0740613
 3.865    0.0735201
